EC	Sh0	Sh1	Sh2	Sh3	Sh4	Sh5	Tr0	Tr2	Tr4	H	W	S6	S	J	X0	X1(R)	X2	X3	X4	X5	Sh0_EMB	Sh1_EMB	Sh2_EMB	Sh3_EMB	Sh4_EMB	Sh5_EMB	Tr0_EMB	Tr2_EMB	Tr3_EMB	Tr4_EMB	Tr5_EMB	H_EMB	W_EMB	S6_EMB	S_EMB	J_EMB	X0_EMB	X1(R)_EMB	X2_EMB	X3_EMB	X4_EMB	X5_EMB	ATSc1	ATSc2	ATSc3	ATSc4	ATSc5	ATSm1	ATSm2	ATSm3	ATSm4	ATSm5	ATSp1	ATSp2	ATSp3	ATSp4	ATSp5	SCH-6	SCH-7	VCH-6	VCH-7	SC-3	SP-0	SP-1	SP-2	SP-3	SP-4	SP-5	SP-6	SP-7	VP-0	VP-1	VP-2	VP-3	VP-4	VP-5	VP-6	VP-7	SPC-4	SPC-5	SPC-6	VPC-4	VPC-5	VPC-6	ECCEN	FMF	tpsaEfficiency	HybRatio	Kier1	Kier2	Kier3	MDEC-12	MDEC-13	MDEC-22	MDEC-23	MDEC-33	TopoPSA	VAdjMat	VABC	WTPT-1	WTPT-2	WTPT-3	WTPT-4	WTPT-5	WPATH	WPOL	Zagreb	<
1.1	5.936043687	5.875872238	5.917606477	5.881015546	5.910579649	5.882683778	402.0740741	201.4703704	151.2965952	1663.671888	17556972.17	14086.3278	70322629.19	3.039285369	289.6435025	197.8502393	132.8843276	89.05580611	59.52440446	39.69714477	5.936043687	5.917950259	5.924794347	5.919421144	5.921588629	5.919334906	402.0740741	105.0998513	2.681084488	49.32575203	3.523537773	2268.752002	17281889.23	66998.05412	133018596.5	0.03467353	206.9728342	199.7603135	190.6179273	181.6603377	172.9703643	164.5428591	0.812443704	-0.423450635	0.057874189	-0.0494558	-0.00136608	41.29701414	39.45806411	57.03788974	60.87321415	59.31018863	2037.949825	2415.050334	3461.801228	3600.403465	3291.987809	0.348154388	0.625174163	0.151494593	0.225618804	2.751523703	21.3878246	13.98825217	13.30140147	10.62059673	8.721600615	6.860042444	4.873527295	3.464207866	16.89359172	9.96227908	7.965433259	5.616589023	4.004818437	2.755086516	1.694508399	1.05918968	5.54037756	8.709151302	12.20628387	2.282265248	3.130481159	3.763130353	774.5349794	0.640755177	0.284304597	0.408061679	23.78768135	10.31917052	5.978772674	2.858655803	3.299259759	9.340612261	18.06850512	9.229796771	122.7225103	5.882691263	375.1968792	59.45819147	2.012319494	25.05149907	13.88567751	7.899168479	3453.73251	48.60082305	155.7530864	>
1.11	5.967161511	5.90124545	5.945839628	5.906416491	5.937871805	5.907994436	469.7238095	235.3190479	176.6096407	2063.635677	36974845.08	17422.33065	147976903.3	3.02961058	337.5165213	231.6548579	156.6984129	105.8766502	71.45333105	48.20251959	5.967161511	5.947552204	5.95465734	5.948835546	5.951128713	5.948692536	469.7238095	122.3532103	2.988136693	57.24787629	3.906238472	2772.53339	36496454.99	82443.41634	282019487.5	0.037991455	241.205271	233.5393348	223.9058658	214.5084788	205.3713734	196.4984382	0.605768057	-0.304368179	0.041962604	-0.051233525	0.000126336	34.11750441	32.93478968	46.96788615	49.85146998	47.72880339	1776.375933	2076.255161	2915.078146	3038.841496	2766.114106	0.277675211	0.501786472	0.117286915	0.183383399	2.21347419	19.19644842	12.47329986	11.53351684	9.129927117	7.296090537	5.656339017	3.890672587	2.744332447	15.40813844	9.013946988	7.027324161	4.932116531	3.466983695	2.346604684	1.421736209	0.892229012	4.574522204	7.06162961	9.846065289	1.961923925	2.719052796	3.30927109	682.1904762	0.585712549	0.280342122	0.407489306	21.76881047	10.09362862	6.332132577	3.334319653	3.620381289	9.067934046	16.15054618	6.986898975	102.4477143	5.616032272	346.5914049	52.55553819	1.994579227	20.02868161	10.98776868	6.942843141	3058.161905	41.27619048	134.1142857	<Sh0>
1.13	6.471118344	6.436514824	6.46045457	6.439344086	6.456432769	6.440316126	656.7777778	328.8826387	246.9086978	2997.065466	49981109.79	25253.74187	200017243.7	3.080808551	469.7823975	325.1942912	222.8822548	152.6094342	104.3815732	71.31822636	6.471118344	6.459639335	6.463669707	6.460265905	6.461396247	6.45998024	656.7777778	171.2200398	3.725524382	80.22546771	4.967882804	3991.329975	49319502.25	118608.4695	380581813.1	0.019994085	336.9483174	326.9284409	315.1844103	303.6553992	292.3470153	281.2632784	0.5250789	-0.241911102	0.000865722	-0.022645979	-0.007062728	32.26344398	31.09973777	45.54373817	49.32155412	47.57224857	1762.830619	2096.807583	3022.841416	3184.250344	2856.823943	0.307649838	0.56694936	0.148679966	0.236613862	2.208764157	17.82565558	11.67466585	10.98523462	8.952153365	7.28991403	5.831817997	4.036251379	2.929100236	14.28773039	8.405832133	6.781185389	4.889909824	3.510343528	2.479762236	1.531497701	0.986955047	4.741486142	7.477370916	10.7189514	2.088789916	2.941137117	3.652120779	508.2777778	0.653531891	0.247311449	0.329501707	19.57582865	8.355824783	4.642261948	3.027062178	3.442135497	9.735209456	17.27415488	8.045357698	84.34208333	5.607947854	318.1621293	49.54113322	2.010610283	16.3887001	9.740310626	4.517638129	2002.5	41.25	129.7222222	D
1.14	6.242248824	6.199582364	6.229039713	6.202956977	6.224092255	6.204096263	518.1940299	259.5863477	194.9199368	2241.364889	24753588.1	18935.51727	99117917.55	3.067980538	371.7928769	255.8980713	173.8721229	117.9513512	79.90093054	54.03237996	6.242248824	6.228553736	6.233450492	6.229257301	6.23074774	6.228971897	518.1940299	135.3055316	3.4822881	63.37178664	4.485461615	3024.298707	24360752.8	89609.84786	187593040.9	0.024635887	266.2973538	257.7248386	247.3270464	237.1567398	227.2603101	217.6369579	0.515494954	-0.267127011	0.043698184	-0.035513732	-0.007442217	32.06795151	29.5315417	42.72255398	45.66183718	42.06564322	1593.415708	1872.575776	2648.459562	2744.201185	2438.857926	0.253251821	0.422647924	0.098163153	0.143005749	1.915707204	16.81742573	11.05862471	10.19652686	8.279998343	6.652376133	5.155252119	3.566258879	2.493584151	13.4996236	7.828552784	6.114954897	4.276776045	2.979270075	2.008256413	1.201907549	0.729914185	4.175256312	6.412595055	8.881778889	1.718287353	2.300747486	2.716295334	499.8446005	0.636005181	0.240790471	0.359279988	18.66532062	8.335201763	4.936275073	2.502093876	2.725832476	8.744993234	14.77182844	6.072577822	80.06583845	5.508184594	296.9455853	46.6720188	2.004183414	17.52964966	7.876489287	7.417855123	1948.67252	37.04477612	120.022827	DSh0
1.16	6.549650882	6.518632118	6.540082037	6.521161513	6.536532536	6.521940204	699	350	262.75	3221.252609	57693319	27144.32858	230831920	3.084982291	499.6420044	346.3044133	237.8031312	163.1522066	111.8304978	76.54069985	6.549650882	6.537765387	6.541384174	6.537834972	6.539077148	6.537561825	699	183.8276215	4.110417843	86.87696075	5.581109047	4283.179499	56921900	125290.1061	435040756	0.0179703	360.4220064	347.7880889	333.8698567	320.4554745	307.4736951	294.8693187	0.657484769	-0.359791624	0.020764418	0.006762757	-0.024691887	29.44388761	26.42086036	39.10205125	37.6979971	34.60648051	1225.778666	1418.123569	1952.23529	1873.984983	1587.453623	0.216017885	0.387511516	0.085019542	0.114000939	1.849249519	15.00585604	9.598953025	9.042314397	6.864067445	5.280913169	4.052750035	2.902285889	2.046650947	11.5171604	6.787723989	5.15129254	3.374643758	2.211044104	1.448629431	0.8267498	0.47785016	3.59885212	4.869666363	6.452119336	1.170328049	1.359905363	1.508475085	411	0.36031984	0.443746087	0.498785425	16.8431713	7.535990694	4.88633888	0.653157584	1.056635263	3.737519074	9.686644309	5.12386557	117.6933333	5.1949875	249.9996943	40.47377268	1.953803324	22.05923075	7.735814126	9.984255068	1281	29.66666667	102.6666667
1.17	6.142538426	6.084160524	6.123186027	6.087683427	6.116262692	6.088717727	584.4473684	292.7236842	219.6921057	2715.696703	86223258.53	22873.36432	344911328.9	3.041500206	418.6410619	289.0280975	197.2578621	134.4994766	91.68967882	62.47413267	6.142538426	6.125299384	6.131883525	6.126743072	6.128742388	6.126586	584.4473684	151.8487585	3.454659606	70.86359787	4.587234993	3598.503021	85387207.42	107396.6927	659855515.9	0.033836976	299.447172	290.8525981	280.2822119	269.720736	259.3527287	249.3142778	0.837486862	-0.432271239	0.03869453	0.008761289	-0.085075284	40.72569201	39.70834986	56.51570873	59.91504231	58.11161018	2050.600229	2402.428097	3375.29524	3488.542297	3255.063797	0.335925123	0.604975665	0.14149117	0.20634814	2.677645867	22.21652407	14.47331961	13.50136018	10.67225443	8.567738593	6.669782623	4.61812948	3.231535062	17.69009103	10.39449181	8.209710718	5.64315553	3.992411154	2.682292281	1.631849305	1.009829281	5.349262157	8.254223814	11.63640006	2.140537921	2.94613823	3.544240364	840.6842105	0.607790902	0.314911532	0.444500216	25.28887105	11.77486741	7.505844565	3.461777819	3.932187713	9.937227688	16.7056378	9.50440827	132.4042105	5.901393964	395.8062114	61.12390292	2.007739418	26.76395015	14.42325605	9.511423562	3974.052632	48.18421053	157.1052632
1.18	6.226490541	6.183535961	6.213239539	6.187010887	6.20827908	6.188247099	507.3333333	254.1666667	190.875	2181.776736	22558534.11	18435.53122	90349936.44	3.065389667	364.1132047	250.47108	170.0387313	115.23554	77.94829784	52.61776999	6.226490541	6.213115103	6.218097557	6.214056061	6.215710518	6.214024346	507.3333333	131.4643216	3.341435989	61.29678769	4.387029913	2947.70825	22179943.44	88433.30643	171783872.4	0.02482739	259.6845065	252.3732209	243.0274073	233.8097163	224.9258379	216.2104972	0.979271773	-0.489297414	0.098373966	-0.126406069	-0.043273745	45.96188315	44.62206409	66.05324155	75.4099651	75.94491679	2401.560267	2885.86401	4248.102762	4621.915227	4275.27766	0.306731507	0.662212358	0.131686277	0.239810505	3.420348725	24.93767312	16.16709718	15.58460831	12.83205638	10.52610649	8.477688959	6.129408417	4.466703607	19.49509592	11.21546007	9.22407218	6.475344239	4.612594005	3.198236418	2.067701956	1.285152096	7.257211239	11.47103966	16.67375584	2.988343279	4.089387786	4.974798215	927.1111111	0.638138001	0.279878169	0.407302499	27.7181493	11.65508141	6.665838238	3.854827729	5.079642213	8.429919193	20.89173878	15.08800737	147.8511111	6.1190974	433.4694813	69.07051797	2.019470505	29.38170939	18.2922235	8.819588801	4698.444444	61.33333333	184.2222222
3.1	6.142918195	6.082927092	6.124262158	6.088396378	6.117185999	6.089778558	557.3162508	279.0841718	209.4850422	2530.117359	59150690.34	21321.3813	236700613.1	3.040921462	399.4467855	275.4464693	187.708993	127.8073195	86.94175773	59.08296282	6.142918195	6.125009275	6.131686745	6.126385426	6.128464108	6.126232691	557.3162508	145.7908083	3.544016444	68.62935921	4.671848863	3374.672431	58471989.41	99801.81398	448927132.5	0.033769831	286.5801884	277.2515396	266.1524293	255.3673075	244.9199009	234.8209611	0.745531787	-0.390125575	0.040954141	0.018875144	-0.076950773	36.90634074	36.02577847	52.14104203	57.20746269	56.22171507	1992.200492	2350.992241	3357.402609	3553.55246	3309.19216	0.297824808	0.554875753	0.12436511	0.193724172	2.480545256	20.79549166	13.49624038	12.61105867	10.27488781	8.332884279	6.486828606	4.491217791	3.161167335	16.72683619	9.675231577	7.713753883	5.413079277	3.828830098	2.608798948	1.56472254	0.973843855	5.410150335	8.485132378	12.09169711	2.25402502	3.08642139	3.768613396	717.0842886	0.625739001	0.283223538	0.418255517	23.35358153	10.27491368	5.852268288	3.819053208	4.023663581	8.113854301	16.67123645	8.087488818	107.6580647	5.769700012	370.2246927	57.11803874	2.00846837	23.11564734	11.84862424	9.272762777	3831.549562	47.50033715	148.3884019
3.4	6.161389025	6.10873977	6.145059262	6.112759551	6.138824653	6.114084685	553.5688406	277.2803442	208.1861331	2511.388663	64493435.58	21173.29367	258017426.4	3.052410212	396.7936434	273.5971895	186.3984639	126.8110463	86.17311506	58.50272317	6.161389025	6.145063968	6.150916523	6.145945005	6.147816982	6.145690548	553.5688406	144.5468559	3.347309716	67.62288447	4.416252912	3348.26656	63814915.68	99279.93164	492554043	0.030498537	284.4139031	275.3912876	264.4413143	253.7486307	243.3803819	233.3279226	0.630677006	-0.333490574	0.036835222	0.0165102	-0.054320735	34.55247412	32.98469659	46.93348992	49.47231602	47.99293565	1716.981605	2021.210226	2867.215936	2975.607067	2709.792953	0.277674548	0.499152877	0.127929539	0.193666248	2.206495914	18.37040403	11.9895046	11.19911419	8.801712213	7.266879666	5.600028423	3.946639559	2.785788033	14.69024793	8.636076742	6.789428504	4.748959003	3.412338644	2.300757406	1.416337767	0.881341481	4.404555653	7.014822564	9.688588192	1.871391019	2.634376335	3.127400421	595.3369565	0.551853709	0.287025077	0.470588165	20.57318444	9.213112091	5.913797687	2.414750731	3.070121898	8.599755607	15.19384455	7.124869667	99.11701087	5.572584917	326.243252	50.67708692	1.989836218	20.41267415	10.63980821	6.978080534	2493.15942	40.03804348	130.4746377
4.99	6.04973353	5.998596659	6.033958623	6.002733545	6.028048281	6.004194837	424	212.5	159.625	1748.245147	12939314	14794.36342	51881079	3.056339871	305.1876396	208.8044133	140.5759488	94.40220664	63.21690657	42.20110332	6.04973353	6.034654364	6.039485593	6.034828391	6.035957283	6.033964394	424	111.6278915	2.656250715	52.57836533	3.441336632	2386.32623	12704100	70099.92823	97283672	0.02956691	218.8473861	210.7113026	200.8097375	191.5186272	182.5901387	174.0318626	0.732902052	-0.37646904	0.025654704	0.110971675	-0.243647729	42.9617606	41.54571777	58.1060045	60.54718734	62.21589569	2241.561252	2596.16092	3575.667535	3647.221022	3537.779375	0.338511153	0.504822464	0.147201095	0.176987418	2.743314021	24.11283032	15.7689712	14.57356897	11.28642499	9.058247337	6.878193515	4.653504164	3.1702483	19.30838532	11.44528856	8.839177343	5.934225527	4.133066893	2.690438258	1.5700682	0.956128053	5.318481758	7.970687282	10.79786242	2.001683451	2.617278285	2.918088301	1016.5	0.631104162	0.275783849	0.379915515	27.91528255	13.81639383	9.26980179	3.480227693	4.086742861	10.46927378	15.95557028	9.842450696	130.51125	5.987554884	431.9537444	66.37094352	2.014165919	27.66877265	10.5703546	14.05562547	5715.75	49.875	168
7.1	5.78689727	5.720387695	5.766379977	5.724730743	5.758848285	5.726196212	326	163.5	122.8749847	1258.343692	5917166	10672.68206	23769312	3.026073172	235.8911751	159.8044133	105.9277165	69.83139971	45.94044212	30.07439469	5.78689727	5.766942667	5.774148056	5.767583291	5.770050889	5.767184916	326	86.2750473	2.781250954	41.165905	3.519412756	1749.200597	5774275	50801.55407	43999180	0.038405108	168.969071	161.7483463	152.574392	144.2112674	136.0684749	128.29464	0.607127361	-0.327752334	0.037504231	0.039216073	-0.076733954	36.51551443	35.73913659	50.10522912	49.94985653	47.76845696	1844.905787	2143.354617	2973.624528	2975.315525	2642.846384	0.322977696	0.460493179	0.136397591	0.180213153	2.789662858	19.70902196	12.74698566	12.32101604	9.272580043	7.121631955	5.488504752	3.797774401	2.697289853	15.47523303	9.088513692	7.332709891	4.909631022	3.261021641	2.176864631	1.309513033	0.81531076	4.945759855	6.775066558	8.974666572	2.008113877	2.432189565	2.762921286	671	0.570035913	0.272489037	0.39255633	22.22180006	9.730976151	6.29999483	2.745815787	2.886507426	10.88737796	15.79505649	5.268811442	103.3514286	5.827086882	348.7939507	54.0597526	2.001846102	21.80180573	8.492482982	9.005994502	2282.857143	40.42857143	139.7142857
1.2	6.197610084	6.15305637	6.183886826	6.15653963	6.178666179	6.157752574	495.7529412	248.3764706	186.5297058	2123.821482	21460559.69	17958.52994	85921999.95	3.066414443	355.9246309	244.6808839	165.9432663	112.3295724	75.89691734	51.2033591	6.197610084	6.183267609	6.188398431	6.184026169	6.185680531	6.183799652	495.7529412	129.5918917	2.954665319	60.90339127	3.948579157	2871.407989	21113594.12	84745.89766	162224955.9	0.025757893	255.0234777	246.5017515	236.0518779	225.6563264	215.5386912	205.7538925	0.687695412	-0.361034783	0.038884797	0.010018893	-0.059978563	38.99133546	36.93069083	53.49370692	57.27042607	55.74082258	1939.909971	2286.311824	3261.327974	3374.254952	3026.479686	0.313708479	0.558416472	0.133620675	0.200081834	2.486321435	19.45457109	12.69133642	11.96784549	9.598344989	7.881760889	6.124742882	4.293211999	3.066475209	15.61748887	9.186204464	7.287582067	5.240721842	3.748359213	2.522033832	1.528044301	0.964908817	5.032564654	7.962483779	11.12388972	2.18842517	3.066921381	3.628003494	676.6823529	0.593842702	0.311891992	0.401127742	21.64554565	9.454872178	5.39922217	2.551814222	2.606802934	7.435536555	15.31709888	6.725094328	118.3250588	5.717452926	342.1801015	53.81705966	2.00333043	23.86084698	11.31302545	8.412186036	2968.588235	43.89411765	140.3764706
1.3	6.080386974	6.02635161	6.063564395	6.030816655	6.057207179	6.03220988	479.4269663	240.173034	180.3182071	2080.551257	33465001.54	17573.04823	133941525	3.048101298	344.354618	236.5242972	160.1993195	108.3400848	73.15799693	49.33619442	6.080386974	6.064028323	6.070207714	6.06546314	6.067326644	6.065391686	479.4269663	124.2152816	2.990486292	57.96768506	3.963494671	2803.209237	33037140	84061.40557	256819956.4	0.03110061	245.4731649	238.4308725	229.3562894	220.4097698	211.6673289	203.1631201	0.726140427	-0.387438889	0.08905136	-0.073910875	-0.001070103	40.37529878	38.16108658	54.88238935	57.93852085	56.31112651	1930.912884	2283.72666	3263.651996	3346.622892	3027.420315	0.320547834	0.595753113	0.137171347	0.208578761	2.596169985	20.10825899	13.10433083	12.48056778	9.90139308	8.111496876	6.308289885	4.483225598	3.198548627	15.79222517	9.282752412	7.368130965	5.182044668	3.647717158	2.478237475	1.523124453	0.949064582	5.167944718	8.078207675	11.29410342	2.081915976	2.804333376	3.337740926	696.1011236	0.614719315	0.306636161	0.366655003	22.33782626	9.687560798	5.667704095	2.170212516	2.915842532	7.432473833	16.49815827	8.979382033	123.6006742	5.755090869	348.5831859	55.67932456	2.003999013	24.98893104	11.99648951	8.909160624	3058.022472	44.8988764	145.5280899
